85526-2,"Influenza virus D PB2 gene [Cycle Threshold #] in Specimen by NAA with probe detection"
85532-0,"Influenza virus A whole genome [Nucleotide sequence] in Isolate by Sequencing"
85533-8,"Influenza virus A porcine origin nucleoprotein IgG Ab/Positive control in Specimen by Immunoassay"
85534-6,"Influenza virus A avian origin nucleoprotein Ab/Negative control in Serum by Immunoassay"
85535-3,"Influenza virus A RNA TCID50 [#/volume] in Specimen"
85552-8,"Influenza virus A porcine origin nucleoprotein IgA Ab/Positive control in Specimen by Immunoassay"
85801-9,"Influenza virus B Yamagata lineage Ag [Titer] in Isolate by Hemagglutination inhibition"
85802-7,"Influenza virus A H1 Ag [Titer] in Isolate by Hemagglutination inhibition"
85803-5,"Influenza virus A H3 Ag [Titer] in Isolate by Hemagglutination inhibition"
85804-3,"Influenza virus A H5 Ag [Titer] in Isolate by Hemagglutination inhibition"
85805-0,"Influenza virus A H7 Ag [Titer] in Isolate by Hemagglutination inhibition"
85821-7,"Influenza virus B Victoria lineage Ag [Presence] in Isolate by Hemagglutination inhibition"
86317-5,"Influenza virus A H1 2009 pandemic RNA [Cycle Threshold #] in Specimen by NAA with probe detection"
86318-3,"Influenza virus B Yamagata lineage Ag [Presence] in Isolate by Hemagglutination inhibition"
86565-9,"Influenza virus A Ag [Presence] in Tissue by Immunofluorescence"
86566-7,"Influenza virus A IgG Ab [Presence] in Serum by Immunoassay"
86567-5,"Influenza virus A IgM Ab [Presence] in Serum by Immunoassay"
86568-3,"Influenza virus A RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
86569-1,"Influenza virus A RNA [Presence] in Tissue by NAA with probe detection"
86570-9,"Influenza virus B IgM Ab [Presence] in Serum by Immunoassay"
86571-7,"Influenza virus B RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
86572-5,"Influenza virus B RNA [Presence] in Tissue by NAA with probe detection"
87714-2,"Influenza virus A M gene [Nucleotide sequence] in Isolate by Sequencing"
87715-9,"Influenza virus A HA gene [Nucleotide sequence] in Isolate by Sequencing"
87716-7,"Influenza virus A NA gene [Nucleotide sequence] in Isolate by Sequencing"
88187-0,"Influenza virus A subtype [Identifier] in Cornea or Conjunctiva by NAA with probe detection"
88193-8,"Influenza virus A RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection"
88194-6,"Influenza virus B Ag [Presence] in Tissue by Immunofluorescence"
88195-3,"Influenza virus B RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection"
88200-1,"Influenza virus identified in Cornea or Conjunctiva by Organism specific culture"
88568-1,"Influenza virus identified in Lower respiratory specimen by Organism specific culture"
88592-1,"Influenza virus B RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
88596-2,"Influenza virus B RNA [Presence] in Pericardial fluid by NAA with probe detection"
88599-6,"Influenza virus A RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
88600-2,"Influenza virus A RNA [Presence] in Pericardial fluid by NAA with probe detection"
88601-0,"Influenza virus types A and B panel - Lower respiratory specimen by NAA with probe detection"
88835-4,"Influenza virus A swine origin RNA [Cycle Threshold #] in Specimen by NAA with probe detection"
88903-0,"Influenza virus B IgG Ab [Presence] in Serum by Immunoassay"
88904-8,"Influenza virus A Ag [Presence] in Lower respiratory specimen by Immunofluorescence"
88905-5,"Influenza virus B Ag [Presence] in Lower respiratory specimen by Immunofluorescence"
90323-7,"Influenza virus A Ab/Positive control in Serum by Immunoassay"
90455-7,"Influenza virus types A and B panel - Cornea or Conjunctiva by NAA with probe detection"
90456-5,"Influenza virus types A and B panel - Cerebral spinal fluid by NAA with probe detection"
90457-3,"Influenza virus types A and B panel - Tissue by NAA with probe detection"
90885-5,"Influenza virus D RNA [Cycle Threshold #] in Specimen by NAA with probe detection"
90886-3,"Influenza virus B RNA [Cycle Threshold #] in Specimen by NAA with probe detection"
91072-9,"Influenza virus A subtype [Identifier] in Lower respiratory specimen by NAA with probe detection"
91771-6,"Influenza virus A subtype [Identifier] in Upper respiratory specimen by NAA with probe detection"
91772-4,"Influenza virus identified in Upper respiratory specimen by Organism specific culture"
92141-1,"Influenza virus B RNA [Presence] in Respiratory system specimen by NAA with probe detection"
92142-9,"Influenza virus A RNA [Presence] in Respiratory system specimen by NAA with probe detection"
92808-5,"Influenza virus A H3 RNA [Presence] in Upper respiratory specimen by NAA with probe detection"
92809-3,"Influenza virus A H1 RNA [Presence] in Upper respiratory specimen by NAA with probe detection"
92882-0,"Influenza virus types A and B panel - Upper respiratory specimen by NAA with probe detection"
92976-0,"Influenza virus B RNA [Presence] in Lower respiratory specimen by NAA with non-probe detection"
92977-8,"Influenza virus A RNA [Presence] in Lower respiratory specimen by NAA with non-probe detection"
93759-9,"Influenza virus A PB2 gene [Nucleotide sequence] in Isolate by Sequencing"
93760-7,"Influenza virus A PB1 gene [Nucleotide sequence] in Isolate by Sequencing"
93761-5,"Influenza virus A PA gene [Nucleotide sequence] in Isolate by Sequencing"
93762-3,"Influenza virus A NP gene [Nucleotide sequence] in Isolate by Sequencing"
93763-1,"Influenza virus A NS1 gene [Nucleotide sequence] in Isolate by Sequencing"
94394-4,"Influenza virus A H3 RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
94395-1,"Influenza virus A H1 2009 pandemic RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
94396-9,"Influenza virus A H1 RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
9531-5,"Influenza virus A Ab [Titer] in Cerebral spinal fluid"
9532-3,"Influenza virus A IgG Ab [Titer] in Serum"
9533-1,"Influenza virus A IgM Ab [Titer] in Serum"
9534-9,"Influenza virus B Ab [Titer] in Cerebral spinal fluid"
9535-6,"Influenza virus B IgG Ab [Titer] in Serum"
9536-4,"Influenza virus B IgM Ab [Titer] in Serum"
95380-2,"Influenza virus A and B and SARS-CoV-2 (COVID-19) and SARS-related CoV RNA panel - Respiratory system specimen by NAA with probe detection"
95422-2,"Influenza virus A and B and SARS-CoV-2 (COVID-19) RNA panel - Respiratory system specimen by NAA with probe detection"
95423-0,"Influenza virus A and B and SARS-CoV-2 (COVID-19) identified in Respiratory system specimen by NAA with probe detection"
95658-1,"Influenza virus A H7 Eurasia RNA [Presence] in Specimen by NAA with probe detection"
95941-1,"Influenza virus A and B and SARS-CoV-2 (COVID-19) and Respiratory syncytial virus RNA panel - Respiratory system specimen by NAA with probe detection"
95942-9,"Influenza virus A and B and SARS-CoV+SARS-CoV-2 (COVID-19) Ag panel - Upper respiratory specimen by Rapid immunoassay"
97099-6,"Influenza virus A and B and SARS-CoV-2 (COVID-19) Ag panel - Upper respiratory specimen by Rapid immunoassay"
97733-0,"Influenza virus types A and B and subtypes RNA panel - Specimen by NAA with probe detection"
99356-8,"Influenza virus vaccination received in last 12 months"
99623-1,"Influenza virus A N1 RNA [Presence] in Specimen by NAA with probe detection"
103719-1,"Lassa virus RNA [Presence] in Blood by NAA with non-probe detection"
104416-3,"Lassa virus IgG Ab [Titer] in Serum by Immunoassay --1st specimen"
104417-1,"Lassa virus IgG Ab [Titer] in Serum by Immunoassay --2nd specimen"
22377-6,"Lassa virus IgG Ab [Presence] in Serum"
22378-4,"Lassa virus IgG Ab [Titer] in Serum"
22379-2,"Lassa virus IgM Ab [Presence] in Serum"
22380-0,"Lassa virus IgM Ab [Titer] in Serum"
31452-6,"Lassa virus IgG Ab [Units/volume] in Serum"
31453-4,"Lassa virus IgM Ab [Units/volume] in Serum"
31867-5,"Lassa virus Ag [Presence] in Serum"
71709-0,"Lassa virus IgM Ab [Titer] in Serum by Immunoassay"
71710-8,"Lassa virus IgG Ab [Titer] in Serum by Immunoassay"
7942-6,"Lassa virus IgG Ab [Presence] in Serum by Immunoassay"
7943-4,"Lassa virus IgG Ab [Titer] in Serum by Immunofluorescence"
7944-2,"Lassa virus IgM Ab [Presence] in Serum by Immunoassay"
7945-9,"Lassa virus IgM Ab [Titer] in Serum by Immunofluorescence"
7946-7,"Lassa virus Ag [Presence] in Serum by Immunoassay"
97646-4,"Lassa virus RNA [Presence] in Specimen by NAA with probe detection"
101367-1,"Marburg virus RNA [Presence] in Blood by NAA with non-probe detection"
41638-8,"Marburg virus RNA [Presence] in Specimen by NAA with probe detection"
71706-6,"Marburg virus IgM Ab [Titer] in Serum by Immunoassay"
71707-4,"Marburg virus IgG Ab [Titer] in Serum by Immunoassay"
71708-2,"Marburg virus Ag [Presence] in Specimen by Immunoassay"
71769-4,"Marburg virus IgG Ab [Presence] in Serum by Immunoassay"
71771-0,"Marburg virus IgM Ab [Presence] in Serum by Immunoassay"
86574-1,"Marburg virus RNA [Presence] in Blood by NAA with probe detection"
101201-2,"Measles virus IgG Ab index [Units/volume] in Serum and CSF"
104427-0,"Measles virus genotype [Identifier] in Specimen by Sequencing"
104428-8,"Measles virus IgG Ab avidity [Ratio] in Serum by Immunoassay"
104429-6,"Measles virus IgM Ab [Ratio] in Serum by Immunoassay"
12232-5,"Measles virus Ag [Presence] in Specimen by Immunofluorescence"
13283-7,"Measles virus IgM Ab [Units/volume] in Cerebral spinal fluid"
13328-0,"Measles virus Ag [Presence] in Serum or Plasma by Immunofluorescence"
14304-0,"Measles virus IgG Ab [Units/volume] in Serum by Immunoassay --1st specimen"
14305-7,"Measles virus IgG Ab [Units/volume] in Serum by Immunoassay --2nd specimen"
14534-2,"Measles virus Ag [Presence] in Cerebral spinal fluid by Immunofluorescence"
14535-9,"Measles virus Ag [Presence] in Throat by Immunofluorescence"
14536-7,"Measles virus Ag [Presence] in Skin by Immunofluorescence"
14537-5,"Measles virus Ag [Presence] in Eye by Immunofluorescence"
14538-3,"Measles virus Ag [Presence] in Nose by Immunofluorescence"
14539-1,"Measles virus Ag [Presence] in Sputum by Immunofluorescence"
14540-9,"Measles virus Ag [Presence] in Cervix by Immunofluorescence"
14541-7,"Measles virus Ag [Presence] in Vaginal fluid by Immunofluorescence"
14542-5,"Measles virus Ag [Presence] in Urine sediment by Immunofluorescence"
14543-3,"Measles virus Ag [Presence] in Penis by Immunofluorescence"
14544-1,"Measles virus Ag [Presence] in Urethra by Immunofluorescence"
17553-9,"Measles virus Ab [Units/volume] in Cerebral spinal fluid"
17554-7,"Measles virus IgA Ab [Units/volume] in Serum"
17555-4,"Measles virus Ab [Units/volume] in Serum --1st specimen"
17556-2,"Measles virus Ab [Units/volume] in Serum --2nd specimen"
20479-2,"Measles virus IgG Ab [Presence] in Serum"
21500-4,"Measles virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21501-2,"Measles virus IgG Ab [Titer] in Serum by Immunofluorescence"
21502-0,"Measles virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21503-8,"Measles virus IgM Ab [Presence] in Serum"
22498-0,"Measles virus Ab [Titer] in Cerebral spinal fluid"
22499-8,"Measles virus Ab [Titer] in Serum"
22500-3,"Measles virus IgG Ab [Units/volume] in Cerebral spinal fluid"
22501-1,"Measles virus IgG Ab [Titer] in Cerebral spinal fluid"
22502-9,"Measles virus IgG Ab [Titer] in Serum"
22503-7,"Measles virus IgG Ab [Units/volume] in Serum --1st specimen"
22504-5,"Measles virus IgG Ab [Units/volume] in Serum --2nd specimen"
22505-2,"Measles virus IgM Ab [Titer] in Cerebral spinal fluid"
22506-0,"Measles virus IgM Ab [Titer] in Serum"
25299-9,"Measles virus IgG Ab [Ratio] in Serum --1st specimen/2nd specimen"
25421-9,"Measles virus IgM Ab [Units/volume] in Serum by Immunoassay"
29242-5,"Measles virus IgG Ab [Units/volume] in Body fluid"
30939-3,"Measles virus dose count in combination vaccine"
30940-1,"Measles virus+Mumps virus+Rubella virus dose count in combination vaccine"
31875-8,"Measles virus Ag [Presence] in Cerebral spinal fluid"
31876-6,"Measles virus Ag [Presence] in Cervix"
31877-4,"Measles virus Ag [Presence] in Eye"
31878-2,"Measles virus Ag [Presence] in Vaginal fluid"
31879-0,"Measles virus Ag [Presence] in Nose"
31880-8,"Measles virus Ag [Presence] in Penis"
31881-6,"Measles virus Ag [Presence] in Serum or Plasma"
31882-4,"Measles virus Ag [Presence] in Skin"
31883-2,"Measles virus Ag [Presence] in Sputum"
31884-0,"Measles virus Ag [Presence] in Throat"
31885-7,"Measles virus Ag [Presence] in Urine sediment"
31886-5,"Measles virus Ag [Presence] in Urethra"
31887-3,"Measles virus Ag [Presence] in Specimen"
34948-0,"Measles virus IgG and IgM Qn panel - Serum"
34949-8,"Measles virus IgG and IgM panel - Cerebral spinal fluid"
35275-7,"Measles virus IgG Ab [Presence] in Serum by Immunoassay"
35276-5,"Measles virus IgM Ab [Presence] in Serum by Immunoassay"
40648-8,"Measles virus IgG Ab [Presence] in Cerebral spinal fluid by Immunoassay"
40649-6,"Measles virus IgM Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
41132-2,"Measles virus IgG Ab [Presence] in Cerebral spinal fluid"
41501-8,"Measles virus Ab [Titer] in Serum by Hemagglutination inhibition"
42519-9,"Deprecated Measles virus IgG Ab [Presence] in Cerebral spinal fluid"
43976-0,"Measles virus Ab [Presence] in Serum by Immunoassay"
44011-5,"Measles virus IgG and IgM [Interpretation] in Cerebral spinal fluid"
44012-3,"Measles virus IgG and IgM [Interpretation] in Serum"
46197-0,"Measles virus Ab [Presence] in Serum"
48508-6,"Measles virus RNA [Presence] in Specimen by NAA with probe detection"
5242-3,"Measles virus Ab [Units/volume] in Serum by Immunoassay"
5243-1,"Measles virus Ab [Titer] in Serum by Complement fixation"
5244-9,"Measles virus IgG Ab [Units/volume] in Serum by Immunoassay"
5245-6,"Measles virus IgM Ab [Titer] in Serum by Immunofluorescence"
53536-9,"Measles virus IgG Ab [Presence] in Body fluid by Immunoassay"
53537-7,"Measles virus IgM Ab [Presence] in Body fluid by Immunoassay"
55265-3,"Measles virus status"
60422-3,"Measles virus genotype [Identifier] in Specimen by NAA with probe detection"
60423-1,"Deprecated Measles virus identified in Unspecified specimen by Organism specific culture"
67806-0,"Measles virus Ag [Presence] in Isolate by Immunofluorescence"
74416-9,"Measles virus IgM Ab [Units/volume] in Body fluid by Immunoassay"
74417-7,"Measles virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
74418-5,"Measles virus IgG Ab [Units/volume] in Body fluid by Immunoassay"
76626-1,"Measles virus [Presence] in Specimen by Organism specific culture"
77310-1,"Measles virus IgG associated observations panel - Serum"
7961-6,"Measles virus Ab [Units/volume] in Serum"
7962-4,"Measles virus IgG Ab [Units/volume] in Serum"
7963-2,"Measles virus IgM Ab [Units/volume] in Serum"
7964-0,"Measles virus RNA [Presence] in Nose by NAA with probe detection"
85798-7,"Measles virus N gene [Cycle Threshold #] in Specimen by NAA with probe detection"
85806-8,"Measles virus RNA and N gene panel - Specimen by NAA with probe detection"
86575-8,"Measles virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
86576-6,"Measles virus RNA [Presence] in Serum by NAA with probe detection"
86577-4,"Measles virus RNA [Presence] in Urine by NAA with probe detection"
88875-0,"Measles virus genotype A vaccine strain N gene [Presence] in Specimen by NAA with probe detection"
88876-8,"Measles virus genotype A vaccine strain N gene [Cycle Threshold #] in Specimen by NAA with probe detection"
90253-6,"Measles virus IgG and IgM Ql panel - Serum"
90254-4,"Measles virus IgG and IgM panel [Titer] - Cerebral spinal fluid"
91077-8,"Measles virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection"
91132-1,"Measles virus RNA [Presence] in Lower respiratory specimen by NAA with probe detection"
91780-7,"Measles virus [Presence] in Lower respiratory specimen by Organism specific culture"
91786-4,"Measles virus [Presence] in Upper respiratory specimen by Organism specific culture"
9565-3,"Measles virus Ab [Titer] in Cerebral spinal fluid by Complement fixation"
9566-1,"Measles virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
101202-0,"Mumps virus IgG Ab index [Units/volume] in Serum and CSF"
104431-2,"Mumps virus IgM Ab [Units/volume] in Serum and CSF"
12237-4,"Mumps virus Ag [Presence] in Specimen by Immunofluorescence"
13266-2,"Mumps virus IgG Ab [Units/volume] in Cerebral spinal fluid"
13267-0,"Mumps virus IgM Ab [Units/volume] in Cerebral spinal fluid"
13921-2,"Mumps virus [Presence] in Specimen by Organism specific culture"
14545-8,"Mumps virus Ag [Presence] in Cerebral spinal fluid by Immunofluorescence"
14546-6,"Mumps virus Ag [Presence] in Throat by Immunofluorescence"
14547-4,"Mumps virus Ag [Presence] in Skin by Immunofluorescence"
14548-2,"Mumps virus Ag [Presence] in Eye by Immunofluorescence"
14549-0,"Mumps virus Ag [Presence] in Nose by Immunofluorescence"
14550-8,"Mumps virus Ag [Presence] in Sputum by Immunofluorescence"
14551-6,"Mumps virus Ag [Presence] in Cervix by Immunofluorescence"
14552-4,"Mumps virus Ag [Presence] in Vaginal fluid by Immunofluorescence"
14553-2,"Mumps virus Ag [Presence] in Urine sediment by Immunofluorescence"
14554-0,"Mumps virus Ag [Presence] in Penis by Immunofluorescence"
14555-7,"Mumps virus Ag [Presence] in Urethra by Immunofluorescence"
17292-4,"Mumps virus Ab [Units/volume] in Cerebral spinal fluid"
17293-2,"Mumps virus IgG+IgM Ab [Units/volume] in Serum"
21401-5,"Mumps virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
21402-3,"Mumps virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
22413-9,"Mumps virus Ab [Titer] in Cerebral spinal fluid"
22414-7,"Mumps virus Ab [Titer] in Serum"
22415-4,"Mumps virus IgG Ab [Presence] in Serum"
22416-2,"Mumps virus IgG Ab [Titer] in Cerebral spinal fluid"
22417-0,"Mumps virus IgG Ab [Titer] in Serum"
22418-8,"Mumps virus IgM Ab [Presence] in Serum"
22419-6,"Mumps virus IgM Ab [Titer] in Cerebral spinal fluid"
22420-4,"Mumps virus IgM Ab [Titer] in Serum"
24240-4,"Mumps virus IgG Ab [Units/volume] in Serum --1st specimen"
24241-2,"Mumps virus IgG Ab [Units/volume] in Serum --2nd specimen"
25418-5,"Mumps virus IgG Ab [Units/volume] in Serum by Immunoassay"
25419-3,"Mumps virus IgM Ab [Units/volume] in Serum by Immunoassay"
26942-3,"Mumps virus Ab [Presence] in Serum by Immunoassay"
29241-7,"Mumps virus IgG Ab [Units/volume] in Body fluid"
30146-5,"Mumps virus Ab [Presence] in Serum --2nd specimen"
30941-9,"Mumps virus dose count in combination vaccine"
31130-8,"Mumps virus soluble Ab [Titer] in Serum"
31131-6,"Mumps virus particle-bound Ab [Titer] in Serum"
31132-4,"Mumps virus soluble Ab [Titer] in Cerebral spinal fluid"
31133-2,"Mumps virus particle-bound Ab [Titer] in Cerebral spinal fluid"
31503-6,"Mumps virus Ab [Presence] in Serum"
31504-4,"Mumps virus soluble Ab [Units/volume] in Cerebral spinal fluid"
31505-1,"Mumps virus soluble Ab [Units/volume] in Serum"
31506-9,"Mumps virus particle-bound Ab [Units/volume] in Cerebral spinal fluid"
31507-7,"Mumps virus particle-bound Ab [Units/volume] in Serum"
31888-1,"Mumps virus Ag [Presence] in Cerebral spinal fluid"
31889-9,"Mumps virus Ag [Presence] in Cervix"
31890-7,"Mumps virus Ag [Presence] in Eye"
31891-5,"Mumps virus Ag [Presence] in Vaginal fluid"
31892-3,"Mumps virus Ag [Presence] in Nose"
31893-1,"Mumps virus Ag [Presence] in Penis"
31894-9,"Mumps virus Ag [Presence] in Serum"
31895-6,"Mumps virus Ag [Presence] in Skin"
31896-4,"Mumps virus Ag [Presence] in Sputum"
31897-2,"Mumps virus Ag [Presence] in Throat"
31898-0,"Mumps virus Ag [Presence] in Urine sediment"
31899-8,"Mumps virus Ag [Presence] in Urethra"
31900-4,"Mumps virus Ag [Presence] in Specimen"
39011-2,"Mumps virus IgG Ab [Presence] in Cerebral spinal fluid"
40737-9,"Mumps virus IgG Ab [Presence] in Cerebral spinal fluid by Immunoassay"
40738-7,"Mumps virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
41131-4,"Mumps virus IgM Ab [Presence] in Cerebral spinal fluid"
47412-2,"Mumps virus Ab [Units/volume] in Serum by Immunoassay"
47532-7,"Mumps virus RNA [Presence] in Specimen by NAA with probe detection"
5249-8,"Mumps virus Ab [Titer] in Serum by Complement fixation"
5250-6,"Mumps virus Ab [Titer] in Serum by Immunofluorescence"
53603-7,"Mumps virus RNA [Presence] in Serum by NAA with probe detection"
6476-6,"Mumps virus IgG Ab [Presence] in Serum by Immunoassay"
6477-4,"Mumps virus IgG Ab [Titer] in Serum by Immunofluorescence"
6478-2,"Mumps virus IgM Ab [Presence] in Serum by Immunoassay"
6479-0,"Mumps virus IgM Ab [Titer] in Serum by Immunofluorescence"
6480-8,"Mumps virus Ag [Presence] in Serum by Immunofluorescence"
67807-8,"Mumps virus Ag [Presence] in Isolate by Immunofluorescence"
69766-4,"Mumps virus IgM Ab [Presence] in Body fluid by Immunoassay"
73560-5,"Mumps virus IgG and IgM [Interpretation] in Serum"
74421-9,"Mumps virus IgM Ab [Units/volume] in Body fluid by Immunoassay"
74422-7,"Mumps virus IgG Ab [Presence] in Body fluid by Immunoassay"
77250-9,"Mumps virus IgG and IgM panel - Serum"
77398-6,"Mumps virus IgG and IgM index panel - Serum"
7965-7,"Mumps virus Ab [Units/volume] in Serum"
7966-5,"Mumps virus IgG Ab [Units/volume] in Serum"
7967-3,"Mumps virus IgM Ab [Units/volume] in Serum"
7968-1,"Mumps virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
85800-1,"Mumps virus SH gene [Cycle Threshold #] in Specimen by NAA with probe detection"
85807-6,"Mumps virus genotype in Specimen"
85808-4,"Mumps virus RNA and SH gene panel - Specimen by NAA with probe detection"
86580-8,"Mumps virus RNA [Presence] in Urine by NAA with probe detection"
88454-4,"Mumps virus IgG+IgM Ab [Interpretation] in Cerebral spinal fluid Qualitative by Immunofluorescence"
88458-5,"Mumps virus Ab.IgG and IgM panel - Cerebral spinal fluid by Immunofluorescence"
91787-2,"Mumps virus [Presence] in Upper respiratory specimen by Organism specific culture"
91806-0,"Mumps virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection"
93749-0,"Mumps virus N gene [Cycle Threshold #] in Specimen by NAA with probe detection"
93750-8,"Mumps virus RNA and N gene panel - Specimen"
9567-9,"Mumps virus Ab [Titer] in Cerebral spinal fluid by Complement fixation"
104436-1,"Polio virus 1 Ab [Titer] in Serum by Immunoassay --1st specimen"
104437-9,"Polio virus 1 Ab [Titer] in Serum by Immunoassay --2nd specimen"
104439-5,"Polio virus 3 Ab [Titer] in Serum by Immunoassay --1st specimen"
104440-3,"Polio virus 3 Ab [Titer] in Serum by Immunoassay --2nd specimen"
16284-2,"Polio virus Ab [Units/volume] in Serum"
18397-0,"Polio virus 1 Ab [Titer] in Cerebral spinal fluid by Complement fixation"
18398-8,"Polio virus 2 Ab [Titer] in Cerebral spinal fluid by Complement fixation"
18399-6,"Polio virus 3 Ab [Titer] in Cerebral spinal fluid by Complement fixation"
22445-1,"Polio virus 1 Ab [Titer] in Cerebral spinal fluid"
22446-9,"Polio virus 1 Ab [Titer] in Serum"
22447-7,"Polio virus 2 Ab [Titer] in Cerebral spinal fluid"
22448-5,"Polio virus 2 Ab [Titer] in Serum"
22449-3,"Polio virus 3 Ab [Titer] in Cerebral spinal fluid"
22450-1,"Polio virus 3 Ab [Titer] in Serum"
24169-5,"Polio virus 1 neutralizing antibody [Titer] in Serum by Neutralization test --1st specimen"
24170-3,"Polio virus 1 neutralizing antibody [Titer] in Serum by Neutralization test --2nd specimen"
24171-1,"Polio virus 2 neutralizing antibody [Titer] in Serum by Neutralization test --1st specimen"
24172-9,"Polio virus 2 neutralizing antibody [Titer] in Serum by Neutralization test --2nd specimen"
24173-7,"Polio virus 3 neutralizing antibody [Titer] in Serum by Neutralization test --1st specimen"
24174-5,"Polio virus 3 neutralizing antibody [Titer] in Serum by Neutralization test --2nd specimen"
24243-8,"Polio virus 1 Ab [Titer] in Serum --1st specimen"
24244-6,"Polio virus 1 Ab [Titer] in Serum --2nd specimen"
24245-3,"Polio virus 2 Ab [Titer] in Serum --1st specimen"
24246-1,"Polio virus 2 Ab [Titer] in Serum --2nd specimen"
24247-9,"Polio virus 3 Ab [Titer] in Serum --1st specimen"
24248-7,"Polio virus 3 Ab [Titer] in Serum --2nd specimen"
27261-7,"Polio virus Ab [Titer] in Serum by Complement fixation"
30546-6,"Polio virus 1 Ab [Presence] in Serum"
30547-4,"Polio virus 2 Ab [Presence] in Serum"
30548-2,"Polio virus 3 Ab [Presence] in Serum"
31063-1,"Polio virus 1 Ab [Titer] in Body fluid by Complement fixation"
31064-9,"Polio virus 2 Ab [Titer] in Body fluid by Complement fixation"
31065-6,"Polio virus 3 Ab [Titer] in Body fluid by Complement fixation"
31564-8,"Polio virus 1 Ab [Units/volume] in Cerebral spinal fluid"
31565-5,"Polio virus 1 Ab [Units/volume] in Body fluid"
31566-3,"Polio virus 2 Ab [Units/volume] in Cerebral spinal fluid"
31567-1,"Polio virus 2 Ab [Units/volume] in Body fluid"
31568-9,"Polio virus 3 Ab [Units/volume] in Cerebral spinal fluid"
31569-7,"Polio virus 3 Ab [Units/volume] in Body fluid"
40708-0,"Polio virus IgG Ab [Titer] in Serum --2nd specimen"
40709-8,"Polio virus Ab [Units/volume] in Cerebral spinal fluid"
40781-7,"Polio virus IgM Ab [Titer] in Serum --1st specimen"
40782-5,"Polio virus IgM Ab [Titer] in Cerebral spinal fluid --1st specimen"
40783-3,"Polio virus IgG Ab [Titer] in Cerebral spinal fluid --2nd specimen"
41506-7,"Polio virus neutralizing Ab panel - Serum by Neutralization test"
42978-7,"Polio virus 2 Ab [Titer] in Body fluid"
42979-5,"Polio virus 3 Ab [Titer] in Body fluid"
42980-3,"Polio virus Ab [Titer] in Serum"
42981-1,"Polio virus 1 Ab [Titer] in Body fluid"
5281-1,"Polio virus 1 neutralizing antibody [Titer] in Serum by Neutralization test"
5282-9,"Polio virus 1 Ab [Titer] in Serum by Complement fixation"
5283-7,"Polio virus 2 neutralizing antibody [Titer] in Serum by Neutralization test"
5284-5,"Polio virus 2 Ab [Titer] in Serum by Complement fixation"
5285-2,"Polio virus 3 neutralizing antibody [Titer] in Serum by Neutralization test"
5286-0,"Polio virus 3 Ab [Titer] in Serum by Complement fixation"
53645-8,"Polio virus identified in Stool by Organism specific culture"
55273-7,"Polio virus immunization status"
60546-9,"Polio virus identified [Type] in Isolate by Organism specific culture"
68320-1,"Polio virus Ab panel [Titer] - Serum"
73907-8,"Polio virus identified in Specimen by Organism specific culture"
7985-5,"Polio virus 1 Ab [Units/volume] in Serum"
7986-3,"Polio virus 2 Ab [Units/volume] in Serum"
7987-1,"Polio virus 3 Ab [Units/volume] in Serum"
26646-0,"Powassan virus Ab [Presence] in Serum"
29564-2,"Powassan virus IgG Ab [Titer] in Serum by Immunofluorescence"
29565-9,"Powassan virus IgM Ab [Titer] in Serum by Immunofluorescence"
29791-1,"Powassan virus IgG Ab [Presence] in Specimen by Immunofluorescence"
29792-9,"Powassan virus IgM Ab [Presence] in Specimen by Immunofluorescence"
29804-2,"Powassan virus IgG Ab [Presence] in Cerebral spinal fluid by Immunofluorescence"
29805-9,"Powassan virus IgM Ab [Presence] in Cerebral spinal fluid by Immunofluorescence"
29817-4,"Powassan virus IgG Ab [Presence] in Serum by Immunofluorescence"
29818-2,"Powassan virus IgM Ab [Presence] in Serum by Immunofluorescence"
29830-7,"Powassan virus IgG Ab [Presence] in Specimen"
29831-5,"Powassan virus IgM Ab [Presence] in Specimen"
29842-2,"Powassan virus IgG Ab [Presence] in Cerebral spinal fluid"
29843-0,"Powassan virus IgM Ab [Presence] in Cerebral spinal fluid"
29854-7,"Powassan virus IgG Ab [Presence] in Serum"
29855-4,"Powassan virus IgM Ab [Presence] in Serum"
